id,title,type,description,release_year,age_certification,runtime,genres,production_countries,seasons,imdb_id,imdb_score,imdb_votes,tmdb_popularity,tmdb_score
tm157432,Tremors,MOVIE,"Hick handymen Val McKee and Earl Bassett can barely eke out a living in the Nevada hamlet of Perfection, so they decide to leave town -- despite an admonition from a shapely seismology coed who's picking up odd readings on her equipment. Before long, Val and Earl discover what's responsible for those readings: 30-foot-long carnivorous worms with a proclivity for sucking their prey underground.",1990,PG-13,96,"['fantasy', 'horror', 'comedy']",['US'],,tt0100814,7.1,134692.0,29.639,6.8
tm139956,The Abyss,MOVIE,"A civilian oil rig crew is recruited to conduct a search and rescue effort when a nuclear submarine mysteriously sinks. One diver soon finds himself on a spectacular odyssey 25,000 feet below the ocean's surface where he confronts a mysterious force that has the power to change the world or destroy it.",1989,PG-13,139,"['thriller', 'drama', 'scifi']",['US'],,tt0096754,7.5,174739.0,18.779,7.3
tm54681,Big,MOVIE,When a young boy makes a wish at a carnival machine to be big—he wakes up the following morning to find that it has been granted and his body has grown older overnight. But he is still the same 13-year-old boy inside. Now he must learn how to cope with the unfamiliar world of grown-ups including getting a job and having his first romantic encounter with a woman.,1988,PG,104,"['fantasy', 'comedy', 'drama', 'romance']",['US'],,tt0094737,7.3,215650.0,13.747,7.1
tm2244,The 'Burbs,MOVIE,"When secretive new neighbors move in next door, suburbanite Ray Peterson and his friends let their paranoia get the best of them as they start to suspect the newcomers of evildoings and commence an investigation. But it's hardly how Ray, who much prefers drinking beer, reading his newspaper and watching a ball game on the tube expected to spend his vacation.",1989,PG,102,"['thriller', 'comedy', 'horror']",['US'],,tt0096734,6.8,74310.0,12.985,6.7
ts24918,He-Man and the Masters of the Universe,SHOW,"When Adam, Prince of the planet Eternia, raises his magic sword he transforms into He-Man (the most powerful man in the universe).  With his allies and friends, he battles the evil Skeletor and his minions to protect the secrets of Castle Greyskull.",1983,TV-Y7,23,"['action', 'scifi', 'family', 'fantasy', 'animation']",['US'],3.0,tt0126158,7.5,18355.0,25.159,7.3
tm58235,Trading Places,MOVIE,A snobbish investor and a wily street con-artist find their positions reversed as part of a bet by two callous millionaires.,1983,R,118,['comedy'],['US'],,tt0086465,7.5,149183.0,20.485,7.2
tm126530,Commando,MOVIE,"John Matrix, the former leader of a special commando strike force that always got the toughest jobs done, is forced back into action when his young daughter is kidnapped. To find her, Matrix has to fight his way through an array of punks, killers, one of his former commandos, and a fully equipped private army. With the help of a feisty stewardess and an old friend, Matrix has only a few hours to overcome his greatest challenge: finding his daughter before she's killed.",1985,R,90,"['thriller', 'action']",['US'],,tt0088944,6.7,157816.0,25.052,6.6
tm122187,Pretty in Pink,MOVIE,"Andie is an outcast, hanging out either with her older boss, who owns the record store where she works, or her quirky high school classmate Duckie, who has a crush on her. When one of the rich and popular kids at school, Blane, asks Andie out, it seems too good to be true. As Andie starts falling for Blane, she begins to realize that dating someone from a different social sphere is not easy.",1986,PG-13,97,"['romance', 'comedy', 'drama']",['US'],,tt0091790,6.7,80125.0,9.53,6.8
tm54986,The Great Outdoors,MOVIE,"It's vacation time for outdoorsy Chicago man Chet Ripley, along with his wife, Connie, and their two kids, Buck and Ben. But a serene weekend of fishing at a Wisconsin lakeside cabin gets crashed by Connie's obnoxious brother-in-law, Roman Craig, his wife, Kate, and the couple's two daughters. As the excursion wears on, the Ripleys find themselves at odds with the stuffy Craig family.",1988,PG,91,['comedy'],['US'],,tt0095253,6.5,45923.0,9.247,6.5
tm25152,Angel Heart,MOVIE,"Down-and-out private detective Harry Angel is ordered by the mysterious Louis Cyphre to go on a mission to find a missing person. His routine failure soon leads to a bloody spar with himself, as he goes on a supernatural journey into his own soul.",1987,R,113,"['horror', 'thriller']","['CA', 'GB', 'US']",,tt0092563,7.3,86926.0,11.7,7.1
tm19422,Prince of Darkness,MOVIE,"A research team finds a mysterious cylinder in a deserted church. If opened, it could mean the end of the world.",1987,R,101,['horror'],['US'],,tt0093777,6.6,42543.0,12.857,6.8
tm119610,Howard the Duck,MOVIE,A scientific experiment unknowingly brings extraterrestrial life forms to the Earth through a laser beam. First is the cigar smoking drake Howard from the duck's planet. A few kids try to keep him from the greedy scientists and help him back to his planet. But then a much less friendly being arrives through the beam...,1986,PG,110,"['comedy', 'fantasy', 'romance', 'scifi', 'action']",['US'],,tt0091225,4.7,46665.0,14.825,5.4
tm116006,The Money Pit,MOVIE,"After being evicted from their Manhattan apartment, a couple buy what looks like the home of their dreams—only to find themselves saddled with a bank-account-draining nightmare. Struggling to keep their relationship together as their rambling mansion falls to pieces around them, the two watch in hilarious horror as everything—including the kitchen sink—disappears into the Money Pit.",1986,PG,91,"['romance', 'comedy']",['US'],,tt0091541,6.4,56419.0,16.955,6.4
tm115397,One Crazy Summer,MOVIE,An aspiring teenage cartoonist and his friends come to the aid of a singer trying to save her family property from developers.,1986,PG,89,"['romance', 'comedy', 'european']",['US'],,tt0091680,6.3,15249.0,8.674,6.2
tm51197,The Last Unicorn,MOVIE,"From a riddle-speaking butterfly, a unicorn learns that she is supposedly the last of her kind, all the others having been herded away by the Red Bull. The unicorn sets out to discover the truth behind the butterfly's words. She is eventually joined on her quest by Schmendrick, a second-rate magician, and Molly Grue, a now middle-aged woman who dreamed all her life of seeing a unicorn. Their journey leads them far from home, all the way to the castle of King Haggard.",1982,G,92,"['fantasy', 'drama', 'family', 'animation']","['GB', 'US']",,tt0084237,7.4,26153.0,14.035,7.2
tm47129,Working Girl,MOVIE,"Tess McGill is an ambitious secretary with a unique approach for climbing the ladder to success. When her classy, but villainous boss breaks a leg skiing, Tess takes over her office, her apartment and even her wardrobe. She creates a deal with a handsome investment banker that will either take her to the top, or finish her off for good.",1988,R,113,"['romance', 'comedy', 'drama']",['US'],,tt0096463,6.8,56444.0,12.35,6.6
tm155150,Kindergarten Cop,MOVIE,"Hard-edged cop John Kimble gets more than he bargained for when he goes undercover as a kindergarten teacher to get the goods on a brutal drug lord while at the same time protecting the man's young son. Pitted against a class of boisterous moppets whose antics try his patience and test his mettle, Kimble may have met his match … in more ways than one.",1990,PG-13,107,"['comedy', 'action', 'crime']",['US'],,tt0099938,6.2,146383.0,7.738,6.1
tm26994,Harry and the Hendersons,MOVIE,"Returning from a hunting trip in the forest, the Henderson family's car hits an animal in the road. At first they fear it was a man, but when they examine the ""body"" they find it's a ""bigfoot"". They think it's dead so they decide to take it home (there could be some money in this). As you guessed, it isn't dead. Far from being the ferocious monster they fear ""Harry"" to be, he's a friendly giant.",1987,PG,110,"['fantasy', 'comedy', 'family']",['US'],,tt0093148,6.0,35480.0,11.101,6.1
tm62278,The Meaning of Life,MOVIE,"Life's questions are 'answered' in a series of outrageous vignettes, beginning with a staid London insurance company which transforms before our eyes into a pirate ship. Then there's the National Health doctors who try to claim a healthy liver from a still-living donor. The world's most voracious glutton brings the art of vomiting to new heights before his spectacular demise.",1983,R,107,['comedy'],['GB'],,tt0085959,7.5,118818.0,11.024,7.3
tm45582,Cat People,MOVIE,"After years of separation, Irina and her minister brother, Paul, reunite in New Orleans in this erotic tale of the supernatural. When zoologists capture a wild panther, Irina is drawn to the cat -- and the zoo curator is drawn to her. Soon, Irina's brother will have to reveal the family secret: that when sexually aroused, they turn into predatory jungle cats.",1982,R,118,"['horror', 'fantasy', 'thriller']",['US'],,tt0083722,6.2,21009.0,10.517,6.0
tm60248,Child's Play,MOVIE,"A single mother gives her son a beloved doll for his birthday, only to discover that it is possessed by the soul of a serial killer.",1988,R,87,"['horror', 'fantasy', 'thriller']",['US'],,tt0094862,6.6,99365.0,67.064,6.6
tm18153,The Monster Squad,MOVIE,"Count Dracula adjourns to Earth, accompanied by Frankenstein's Monster, the Wolfman, the Mummy, and the Gillman. The uglies are in search of a powerful amulet that will grant them power to rule the world. Our heroes - the Monster Squad are the only ones daring to stand in their way.",1987,PG-13,82,"['fantasy', 'horror', 'action', 'comedy']",['US'],,tt0093560,6.9,32052.0,8.478,6.8
tm127113,Explorers,MOVIE,"The visionary dreams of three curious and adventuresome young boys become an exciting reality in Explorers, the action-fantasy from director Joe Dante, who combines keen humor, warmth and fantasy with unexpected twists. In their makeshift laboratory, the boys use an amazing discovery and their ingenuity to build their own spaceship and launch themselves on a fantastic interplanetary journey.",1985,PG,109,"['scifi', 'romance', 'comedy', 'family']",['US'],,tt0089114,6.4,21785.0,11.196,6.2
tm54562,Grease 2,MOVIE,"It's 1961, two years after the original Grease gang graduated, and there's a new crop of seniors and new members of the coolest cliques on campus, the Pink Ladies and T-Birds. Michael Carrington is the new kid in school - but he's been branded a brainiac. Can he fix up an old motorcycle, don a leather jacket, avoid a rumble with the leader of the T-Birds, and win the heart of Pink Lady Stephanie?",1982,PG,115,"['comedy', 'romance', 'drama', 'music']",['US'],,tt0084021,4.4,35274.0,10.821,5.1
tm125715,Enemy Mine,MOVIE,"A soldier from Earth crashlands on an alien world after sustaining battle damage. Eventually he encounters another survivor, but from the enemy species he was fighting; they band together to survive on this hostile world. In the end the human finds himself caring for his enemy in a completely unexpected way.",1985,PG-13,108,"['drama', 'scifi', 'action', 'european']",['US'],,tt0089092,6.8,47307.0,15.749,6.9
tm23259,La Bamba,MOVIE,"Los Angeles teenager Ritchie Valens becomes an overnight rock 'n' roll success in 1958, thanks to a love ballad called ""Donna"" that he wrote for his girlfriend. But as his star rises, Valens has conflicts with his jealous brother, Bob, and becomes haunted by a recurring nightmare of a plane crash just as he begins his first national tour alongside Buddy Holly.",1987,PG-13,108,"['drama', 'animation', 'music']",['US'],,tt0093378,6.9,33147.0,18.623,7.2
tm40200,Funny Farm,MOVIE,"Sportswriter Andy Farmer moves with his schoolteacher wife Elizabeth to the country in order to write a novel in relative seclusion. Of course, seclusion is the last thing the Farmers find in the small, eccentric town, where disaster awaits them at every turn.",1988,PG,96,"['comedy', 'drama']",['US'],,tt0095188,6.2,22989.0,10.063,6.2
tm123701,My Bloody Valentine,MOVIE,"Twenty years ago in the sleepy mining town of Valentine Bluffs, a fatal mining disaster occurred on Valentine's Day while some of the crew was decorating for a party. The sole survivor of the accident killed the remaining crewmembers and warned the town not to celebrate Valentine's Day again. When a group of teenagers decides to defy that order, a murderous maniac in mining gear begins dispatching townsfolk in bloody and creative ways.",1981,R,90,"['horror', 'thriller']",['CA'],,tt0082782,6.2,21390.0,7.685,6.5
tm45185,Alien Nation,MOVIE,"A few years from now, Earth will have the first contact with an alien civilisation. These aliens, known as Newcomers, slowly begin to be integrated into human society after years of quarantine.",1988,R,91,"['scifi', 'thriller', 'action']",['US'],,tt0094631,6.3,15429.0,7.62,6.0
tm37749,The Man from Snowy River,MOVIE,Jim Craig has lived his first 18 years in the mountains of Australia on his father's farm. The death of his father forces him to go to the low lands to earn enough money to get the farm back on its feet.,1982,PG,104,"['western', 'drama', 'romance', 'family']",['AU'],,tt0084296,7.2,8917.0,9.245,6.9
tm128187,Ragtime,MOVIE,"A young black pianist becomes embroiled in the lives of an upper-class white family set among the racial tensions, infidelity, violence, and other nostalgic events in early 1900s New York City.",1981,PG,155,['drama'],['US'],,tt0082970,7.3,9636.0,7.622,7.1
tm137260,"See No Evil, Hear No Evil",MOVIE,"A murder takes place in the shop of David Lyons, a deaf man who fails to hear the gunshot being fired. Outside, blind man Wally Karue hears the shot but cannot see the perpetrator. Both are arrested, but escape to form an unlikely partnership. Being chased by both the law AND the original killers, can the pair work together to outwit them all?",1989,R,103,"['comedy', 'crime']",['US'],,tt0098282,6.8,53917.0,14.599,6.7
tm137465,Best of the Best,MOVIE,A team from the United States is going to compete against Korea in a Tae Kwon Do tournament. The team consists of fighters from all over the country--can they overcome their rivalry and work together to win?,1989,PG-13,97,"['action', 'comedy', 'drama', 'sport', 'thriller']",['US'],,tt0096913,3.9,62.0,12.824,6.5
tm151033,Q & A,MOVIE,"A young district attorney seeking to prove a case against a corrupt police detective encounters a former lover and her new protector, a crime boss who refuses to help him.",1990,R,132,"['thriller', 'crime', 'drama']",['US'],,tt0100442,6.5,6097.0,5.946,6.0
tm113171,The Delta Force,MOVIE,"A 707 aircraft jetliner, en route from Athens to Rome and then to New York City, is hijacked by Lebanese terrorists, who demand that the pilot take them to Beirut. What the terrorists don't realize is that an elite team of commandos have been called in to eliminate all terrorists on the jetliner.",1986,R,129,"['thriller', 'war', 'action', 'drama']","['IL', 'US']",,tt0090927,5.6,20255.0,9.129,5.9
tm24113,Cry Freedom,MOVIE,"A dramatic story, based on actual events, about the friendship between two men struggling against apartheid in South Africa in the 1970s. Donald Woods is a white liberal journalist in South Africa who begins to follow the activities of Stephen Biko, a courageous and outspoken black anti-apartheid activist.",1987,PG,157,"['drama', 'history']","['ZA', 'GB']",,tt0092804,7.4,13437.0,8.253,7.2
tm42369,Things Are Tough All Over,MOVIE,"Cheech and Chong are hired to drive a limo from Chicago to Las Vegas by two shady Arabs - Mr. Slyman and Prince Habib. Unbeknownst to them, five million dollars of dirty money has been stuffed throught the car.",1982,R,90,"['comedy', 'action']",['US'],,tt0084788,5.8,3398.0,6.989,6.0
tm173220,The Evil That Men Do,MOVIE,"Professional killer Holland is forced out of retirement to break a Central American government's political torture ring when one of his friends, a Latin American journalist, is killed. The murderer, Doctor Clement Molloch, is the master sadist behind the political torture of innocent victims. Posing as a journalist, Holland lures Molloch out of his fortress-like headquarters by using his murdered friend's wife and daughter as bait. When Holland kidnaps Molloch's sister, the doctor is led on a wild chase that takes him to an abandoned opal mine where he finally comes face to face with Holland.",1984,R,90,"['thriller', 'action', 'drama']","['GB', 'US', 'MX']",,tt0087222,5.9,4041.0,8.205,6.0
tm38143,Trail of the Pink Panther,MOVIE,"The Pink Panther diamond is stolen once again from Lugash and the authorities call in Chief Inspector Clouseau from France. His plane disappears en-route. This time, famous French TV reporter Marie Jouvet sets out to solve the mystery and starts to interview everybody connected to Clouseau.",1982,PG,96,"['crime', 'comedy']","['GB', 'US']",,tt0084814,4.8,10348.0,10.974,5.3
tm49031,Kiss Me Goodbye,MOVIE,"Not until three years after the death of her husband Jolly, Kay dares to move back into their former home, persuaded by her new fiancée Rupert. But soon her worst expectations come true, when not only her old memories haunt her, but also Jolly's ghost, who doesn't approve of her new mate. Invisible to anyone but Kay, he tries to prevent the wedding.",1982,PG,101,"['comedy', 'fantasy', 'romance']",['US'],,tt0084210,5.9,2169.0,4.214,5.9
tm129736,Bustin' Loose,MOVIE,"After ex-con Joe Braxton violates his probation he is given a second chance, all he has to do is drive a group of special kids across the country.",1981,R,94,"['comedy', 'drama']",['US'],,tt0082121,6.0,3332.0,5.246,5.7
tm50647,National Lampoon's Movie Madness,MOVIE,"A parody of film genres composed of three shorts, spoofing personal growth films, glossy soap operas, and police stories.",1982,R,89,['comedy'],['US'],,tt0082799,3.1,1133.0,3.213,3.2
tm148402,Delta Force 2: The Colombian Connection,MOVIE,"When DEA agents are taken captive by a ruthless South American kingpin, the Delta Force is reunited to rescue them in this sequel to the 1986 film.",1990,R,111,"['action', 'crime', 'thriller']",['US'],,tt0099399,4.8,7415.0,11.679,5.3
tm169200,Kidco,MOVIE,"A boy who lives at a country club where his father works decides to make some extra money by selling composted horse manure as fertilizer, and has his three sisters (two of which are older) join him in the enterprise. As their sales increase, they draw increased scrutiny from the IRS and state tax board, as well as the large scale competitor who seeks to put them out of business at any cost.",1984,PG,105,['comedy'],['US'],,tt0087550,6.1,688.0,2.274,6.2
tm62703,Curse of the Pink Panther,MOVIE,"Inspector Clouseau disappears, and the Surete wants the world's second best detective to look for him. However, Clouseau's enemy, Dreyfus, rigs the Surete's computer to select, instead, the world's WORST detective, NYPD Sgt. Clifton Sleigh. Sleigh obtusely bungles his way past assassins and corrupt officials as though he were Clouseau's American cousin.",1983,PG,106,"['crime', 'comedy']","['GB', 'US']",,tt0085384,4.3,6037.0,9.652,4.6
tm60593,The Big Lebowski,MOVIE,"Jeffrey 'The Dude' Lebowski, a Los Angeles slacker who only wants to bowl and drink White Russians, is mistaken for another Jeffrey Lebowski, a wheelchair-bound millionaire, and finds himself dragged into a strange series of events involving nihilists, adult film producers, ferrets, errant toes, and large sums of money.",1998,R,117,"['comedy', 'sport', 'crime']","['US', 'GB']",,tt0118715,8.1,789481.0,19.061,7.8
tm16195,Casino,MOVIE,"In early-1970s Las Vegas, low-level mobster Sam ""Ace"" Rothstein gets tapped by his bosses to head the Tangiers Casino. At first, he's a great success in the job, but over the years, problems with his loose-cannon enforcer Nicky Santoro, his ex-hustler wife Ginger, her con-artist ex Lester Diamond and a handful of corrupt politicians put Sam in ever-increasing danger.",1995,R,178,"['drama', 'crime']","['FR', 'US']",,tt0112641,8.2,505292.0,18.962,8.0
tm57593,For Love of the Game,MOVIE,"A baseball legend almost finished with his distinguished career at the age of forty has one last chance to prove who he is, what he is capable of, and win the heart of the woman he has loved for the past four years.",1999,PG-13,137,"['drama', 'romance', 'sport']",['US'],,tt0126916,6.6,34737.0,9.864,6.5
tm105386,Scream,MOVIE,"A killer known as Ghostface begins killing off teenagers, and as the body count begins rising, one girl and her friends find themselves contemplating the 'rules' of horror films as they find themselves living in a real-life one.",1996,R,112,"['crime', 'horror', 'fantasy', 'action']",['US'],,tt0117571,7.3,331509.0,47.097,7.3
tm183753,So I Married an Axe Murderer,MOVIE,"Just after a bad breakup, Charlie MacKenzie falls for lovely butcher Harriet Michaels and introduces her to his parents. But, as voracious consumers of sensational tabloids, his parents soon come to suspect that Harriet is actually a notorious serial killer -- ""Mrs. X"" -- wanted in connection with a string of bizarre honeymoon killings. Thinking his parents foolish, Charlie proposes to Harriet. But while on his honeymoon with her, he begins to fear they were right.",1993,PG-13,93,"['romance', 'crime', 'comedy']",['US'],,tt0108174,6.4,37993.0,10.573,6.1
tm109144,Matilda,MOVIE,An extraordinarily intelligent young girl from a cruel and uncaring family discovers she possesses telekinetic powers and is sent off to a school headed by a tyrannical principal.,1996,PG,98,"['comedy', 'family', 'fantasy', 'european']",['US'],,tt0117008,6.9,146414.0,61.914,7.1
tm16142,Twelve Monkeys,MOVIE,"In the year 2035, convict James Cole reluctantly volunteers to be sent back in time to discover the origin of a deadly virus that wiped out nearly all of the earth's population and forced the survivors into underground communities. But when Cole is mistakenly sent to 1990 instead of 1996, he's arrested and locked up in a mental hospital. There he meets psychiatrist Dr. Kathryn Railly, and patient Jeffrey Goines, the son of a famous virus expert, who may hold the key to the mysterious rogue group, the Army of the 12 Monkeys, thought to be responsible for unleashing the killer disease.",1995,R,130,"['thriller', 'scifi']",['US'],,tt0114746,8.0,608135.0,34.279,7.6
tm10622,Hook,MOVIE,"The boy who wasn't supposed grow up—Peter Pan—does just that, becoming a soulless corporate lawyer whose workaholism could cost him his wife and kids. During his trip to see Granny Wendy in London, the vengeful Capt. Hook kidnaps Peter's kids and forces Peter to return to Neverland.",1991,PG,142,"['fantasy', 'comedy', 'family']",['US'],,tt0102057,6.8,249973.0,31.365,6.8
tm24610,Pitch Black,MOVIE,"When their ship crash-lands on a remote planet, the marooned passengers soon learn that escaped convict Riddick isn't the only thing they have to fear. Deadly creatures lurk in the shadows, waiting to attack in the dark, and the planet is rapidly plunging into the utter blackness of a total eclipse. With the body count rising, the doomed survivors are forced to turn to Riddick with his eerie eyes to guide them through the darkness to safety. With time running out, there's only one rule: Stay in the light.",2000,R,109,"['scifi', 'thriller', 'action', 'horror']",['US'],,tt0134847,7.1,234831.0,10.69,6.8
tm63032,There's Something About Mary,MOVIE,"For Ted, prom night went about as bad as it’s possible for any night to go. Thirteen years later, he finally gets another chance with his old prom date, only to run up against other suitors including the sleazy detective he hired to find her.",1998,R,119,"['comedy', 'romance']",['US'],,tt0129387,7.1,305138.0,16.426,6.6
tm57601,American Pie,MOVIE,"At a high-school party, four friends find that losing their collective virginity isn't as easy as they had thought. But they still believe that they need to do so before college. To motivate themselves, they enter a pact to all ""score"" by their senior prom.",1999,,95,"['romance', 'comedy']",['US'],,tt0163651,7.0,399293.0,67.917,6.5
tm18936,Erin Brockovich,MOVIE,"A twice-divorced mother of three who sees an injustice, takes on the bad guy and wins -- with a little help from her push-up bra. Erin goes to work for an attorney and comes across medical records describing illnesses clustered in one nearby town. She starts investigating and soon exposes a monumental cover-up.",2000,R,131,['drama'],['US'],,tt0195685,7.4,193490.0,18.072,7.4
tm18856,Meet the Parents,MOVIE,"Greg Focker is ready to marry his girlfriend, Pam, but before he pops the question, he must win over her formidable father, humorless former CIA agent Jack Byrnes, at the wedding of Pam's sister. As Greg bends over backward to make a good impression, his visit to the Byrnes home turns into a hilarious series of disasters, and everything that can go wrong does, all under Jack's critical, hawklike gaze.",2000,PG-13,108,"['comedy', 'romance']",['US'],,tt0212338,7.0,329358.0,20.574,6.7
tm192490,Scream 2,MOVIE,"Two years after the terrifying events that occurred in Woodsboro, Sidney is now attending Windsor College in Cincinnati, and Gale Weathers' best selling book on Sidney's life has now been made into a major motion picture. When two college students are killed in a theatre while watching the new film 'Stab', Sidney knows deep down that history is repeating itself.",1997,R,120,['horror'],['US'],,tt0120082,6.3,178768.0,30.986,6.4
tm120597,Serial Mom,MOVIE,"A picture perfect middle class family is shocked when they find out that one of their neighbors is receiving obscene phone calls. The mom takes slights against her family very personally, and it turns out she is indeed the one harassing the neighbor. As other slights befall her beloved family, the body count begins to increase.",1994,R,94,"['thriller', 'crime', 'comedy']",['US'],,tt0111127,6.8,29337.0,8.752,6.7
tm113230,That Thing You Do!,MOVIE,"A Pennsylvania band scores a hit in 1964 and rides the star-making machinery as long as it can, with lots of help from its manager.",1996,PG,108,"['romance', 'comedy', 'drama', 'music']",['US'],,tt0117887,6.9,68135.0,13.108,6.9
tm111980,The Cable Guy,MOVIE,"When recently single Steven moves into his new apartment, cable guy Chip comes to hook him up—and doesn't let go. Initially, Chip is just overzealous in his desire to be Steven's pal, but when Steven tries to end the 'friendship', Chip shows his dark side. He begins stalking Steven, who's left to fend for himself because no one else can believe Chip's capable of such behaviour.",1996,PG-13,91,"['thriller', 'comedy', 'drama']",['US'],,tt0115798,6.1,163213.0,16.777,5.9
tm129538,Death Becomes Her,MOVIE,"Madeline is married to Ernest, who was once arch-rival Helen's fiance. After recovering from a mental breakdown, Helen vows to kill Madeline and steal back Ernest. Unfortunately for everyone, the introduction of a magic potion causes things to be a great deal more complicated than a mere murder plot.",1992,PG-13,104,"['fantasy', 'horror', 'comedy']",['US'],,tt0104070,6.6,115652.0,20.529,6.7
tm108451,A Time to Kill,MOVIE,"A young lawyer defends a black man accused of murdering two white men who raped his 10-year-old daughter, sparking a rebirth of the KKK.",1996,R,149,"['thriller', 'drama', 'crime']",['US'],,tt0257623,7.4,154652.0,23.004,7.4
tm12239,Babe,MOVIE,"Babe is a little pig who doesn't quite know his place in the world. With a bunch of odd friends, like Ferdinand the duck who thinks he is a rooster and Fly the dog he calls mum, Babe realises that he has the makings to become the greatest sheep pig of all time, and Farmer Hogget knows it. With the help of the sheep dogs, Babe learns that a pig can be anything that he wants to be.",1995,G,91,"['fantasy', 'drama', 'family', 'comedy']","['US', 'AU']",,tt0112431,6.9,123872.0,21.737,6.2
tm9259,Waterworld,MOVIE,"In a futuristic world where the polar ice caps have melted and made Earth a liquid planet, a beautiful barmaid rescues a mutant seafarer from a floating island prison. They escape, along with her young charge, Enola, and sail off aboard his ship.",1995,PG-13,135,"['scifi', 'action', 'thriller']",['US'],,tt0114898,6.2,193420.0,22.607,6.1
tm109543,Tin Cup,MOVIE,A washed up golf pro working at a driving range tries to qualify for the US Open in order to win the heart of his succesful rival's girlfriend.,1996,R,133,"['romance', 'drama', 'sport', 'comedy']",['US'],,tt0117918,6.4,49758.0,11.962,6.0
tm47174,The Ninth Gate,MOVIE,"An all-expenses-paid international search for a rare copy of the book, 'The Nine Gates of the Kingdom  of Shadows' brings an unscrupulous book dealer deep into a world of murder, double-dealing and satanic worship.",1999,R,127,"['thriller', 'european']","['ES', 'FR']",,tt0142688,6.7,178875.0,19.86,6.4
tm189954,Carlito's Way,MOVIE,"A Puerto-Rican ex-con, just released from prison, pledges to stay away from drugs and violence despite the pressure around him, and lead a better life outside NYC.",1993,R,144,"['thriller', 'crime', 'drama']",['US'],,tt0106519,7.9,214156.0,15.645,7.8
tm49749,EverAfter,MOVIE,"A unique 16th century woman, Danielle possesses a love of books, and can easily quote from Sir Thomas More’s UTOPIA. An intriguing mix of tomboyish athleticism and physical beauty, she has more than enough charm to capture the heart of a prince ... after beaning him with an apple.",1998,PG-13,121,"['romance', 'comedy', 'drama']",['US'],,tt0120631,7.0,74724.0,19.667,7.3
tm48156,Can't Hardly Wait,MOVIE,"It's graduation day at Huntington Hills High, and you know what that means - time to party. And not just any party, either. This one will be a night to remember, as the nerds become studs, the jocks are humiliated, and freshman crushes blossom into grown-up romance.",1998,PG-13,98,"['romance', 'comedy']",['US'],,tt0127723,6.5,49738.0,9.942,6.3
tm24706,Scream 3,MOVIE,"As bodies begin dropping around the set of ‘Stab 3’, a movie sequel based on the gruesome Woodsboro killings, Sidney, Gale and Dewey are once again drawn into a game of horror movie mayhem.",2000,R,116,['horror'],['US'],,tt0134084,5.6,140187.0,28.761,5.9
tm9813,Major Payne,MOVIE,"Major Benson Winifred Payne is being discharged from the Marines. Payne is a killin' machine, but the wars of the world are no longer fought on the battlefield. A career Marine, he has no idea what to do as a civilian, so his commander finds him a job - commanding officer of a local school's JROTC program, a bunch of ragtag losers with no hope.",1995,PG-13,95,"['comedy', 'family']",['US'],,tt0110443,6.2,35184.0,19.207,6.4
tm109237,The Craft,MOVIE,"A Catholic school newcomer falls in with a clique of teen witches who wield their powers against all who dare to cross them -- be they teachers, rivals or meddlesome parents.",1996,R,101,"['horror', 'fantasy', 'drama', 'thriller']",['US'],,tt0115963,6.4,90330.0,23.037,6.7
tm116720,Legends of the Fall,MOVIE,"An epic tale of three brothers and their father living in the remote wilderness of 1900s USA and how their lives are affected by nature, history, war, and love.",1994,R,128,"['western', 'war', 'drama', 'romance']",['US'],,tt0110322,7.5,161917.0,25.084,7.4
tm8359,Boyz n the Hood,MOVIE,Boyz n the Hood is the popular and successful film and social criticism from John Singleton about the conditions in South Central Los Angeles where teenagers are involved in gun fights and drug dealing on a daily basis.,1991,R,112,"['drama', 'crime']",['US'],,tt0101507,7.8,137935.0,39.517,7.6
tm107234,The Frighteners,MOVIE,"Once an architect, Frank Bannister now passes himself off as an exorcist of evil spirits. To bolster his facade, he claims his ""special"" gift is the result of a car accident that killed his wife. But what he does not count on is more people dying in the small town where he lives. As he tries to piece together the supernatural mystery of these killings, he falls in love with the wife of one of the victims and deals with a crazy FBI agent.",1996,R,117,"['comedy', 'fantasy', 'horror']","['NZ', 'US']",,tt0116365,7.1,87321.0,14.624,6.9
tm185180,Rudy,MOVIE,"Rudy grew up in a steel mill town where most people ended up working, but wanted to play football at Notre Dame instead. There were only a couple of problems. His grades were a little low, his athletic skills were poor, and he was only half the size of the other players. But he had the drive and the spirit of 5 people and has set his sights upon joining the team.",1993,PG,114,"['drama', 'sport']",['US'],,tt0108002,7.5,62524.0,9.991,7.4
tm190083,The Postman,MOVIE,"In 2013 there are no highways, no I-ways, no dreams of a better tomorrow, only scattered survivors across what was once the Unites States. Into this apocalyptic wasteland comes an enigmatic drifter with a mule, a knack for Shakespeare and something yet undiscovered: the power to inspire hope.",1997,R,177,"['action', 'war', 'scifi', 'drama']",['US'],,tt0119925,6.1,73296.0,14.368,6.2
tm14291,The American President,MOVIE,"Widowed U.S. president Andrew Shepherd, one of the world's most powerful men, can have anything he wants -- and what he covets most is Sydney Ellen Wade, a Washington lobbyist. But Shepherd's attempts at courting her spark wild rumors and decimate his approval ratings.",1995,PG-13,114,"['drama', 'comedy', 'romance', 'documentation']",['US'],,tt0112346,6.8,56891.0,9.991,6.6
